time,ax,ay,az,atotal
0.6616349220275879,0.03,0.01,-0.05,0.05
0.6620068550109863,0.04,0.01,-0.06,0.07
0.664665937423706,0.05,0.01,-0.05,0.07
0.6747829914093018,0.05,0.0,-0.06,0.07
0.6851258277893066,0.04,-0.01,-0.05,0.06
0.6947469711303711,0.04,0.0,-0.06,0.07
0.7052698135375977,0.03,-0.01,-0.06,0.06
0.7147068977355957,0.01,-0.01,-0.07,0.07
0.7293357849121094,0.0,-0.02,-0.05,0.05
0.7349538803100586,-0.03,-0.02,-0.05,0.06
0.7610189914703369,-0.05,-0.02,-0.06,0.08
0.7613019943237305,-0.05,-0.02,-0.06,0.08
0.7639927864074707,-0.05,-0.02,-0.06,0.08
0.774040937423706,-0.05,-0.02,-0.06,0.08
0.7839818000793457,-0.05,-0.02,-0.06,0.08
0.7940809726715088,-0.04,-0.02,-0.06,0.07
0.8047308921813965,-0.03,-0.02,-0.05,0.06
0.8140499591827393,-0.01,-0.01,-0.05,0.05
0.8275198936462402,0.0,-0.01,-0.03,0.03
0.8346309661865234,0.02,0.0,-0.05,0.05
0.8600080013275146,0.03,0.0,-0.05,0.05
0.860400915145874,0.05,0.0,-0.07,0.08
0.8635349273681641,0.06,0.01,-0.06,0.08
0.8734409809112549,0.06,0.0,-0.05,0.07
0.8834879398345947,0.05,-0.01,-0.05,0.07
0.8938369750976562,0.05,-0.01,-0.06,0.07
0.9032230377197266,0.04,-0.01,-0.06,0.07
0.9140238761901855,0.03,-0.01,-0.05,0.05
0.926948070526123,0.01,-0.01,-0.06,0.06
0.933696985244751,0.0,-0.01,-0.06,0.06
0.9612729549407959,-0.04,-0.01,-0.05,0.06
0.9616138935089111,-0.06,-0.01,-0.05,0.07
0.9628169536590576,-0.06,-0.01,-0.06,0.08
0.9730679988861084,-0.06,-0.02,-0.06,0.08
0.9827370643615723,-0.06,-0.02,-0.06,0.08
0.9933509826660156,-0.05,-0.02,-0.05,0.07
1.002798080444336,-0.04,-0.01,-0.05,0.06
1.012803077697754,-0.02,-0.01,-0.06,0.06
1.0263328552246094,0.0,-0.01,-0.05,0.05
1.0326790809631348,0.02,-0.01,-0.04,0.04
1.063025951385498,0.02,-0.01,-0.06,0.06
1.063605785369873,0.04,-0.01,-0.06,0.07
1.0639100074768066,0.05,-0.01,-0.06,0.07
1.0721960067749023,0.07,-0.01,-0.05,0.08
1.082292079925537,0.06,0.0,-0.05,0.07
1.0923569202423096,0.05,0.01,-0.05,0.07
1.1027870178222656,0.05,0.01,-0.05,0.07
1.1123318672180176,0.03,0.01,-0.06,0.06
1.1256818771362305,0.01,0.0,-0.05,0.05
1.1322309970855713,-0.01,-0.01,-0.07,0.07
1.1649398803710938,-0.03,-0.01,-0.06,0.06
1.1652817726135254,-0.05,-0.01,-0.06,0.07
1.1656079292297363,-0.05,-0.02,-0.06,0.08
1.1716461181640625,-0.06,-0.02,-0.06,0.08
1.181689977645874,-0.05,-0.02,-0.04,0.06
1.1916499137878418,-0.05,-0.01,-0.05,0.07
1.201498031616211,-0.03,-0.02,-0.05,0.06
1.212235927581787,-0.02,-0.02,-0.05,0.05
1.224534034729004,-0.01,-0.02,-0.05,0.05
1.2315077781677246,0.0,-0.03,-0.05,0.05
1.2637319564819336,0.02,-0.02,-0.06,0.06
1.264112949371338,0.03,-0.01,-0.06,0.06
1.2645058631896973,0.04,0.0,-0.05,0.06
1.2709519863128662,0.05,0.0,-0.05,0.07
1.2811188697814941,0.05,0.01,-0.06,0.07
1.2910981178283691,0.06,0.0,-0.05,0.07
1.3009729385375977,0.05,0.01,-0.05,0.07
1.3116178512573242,0.03,0.01,-0.05,0.05
1.3242669105529785,0.01,0.0,-0.05,0.05
1.3310308456420898,0.0,-0.01,-0.06,0.06
1.364914894104004,-0.02,-0.01,-0.07,0.07
1.3652758598327637,-0.03,-0.02,-0.07,0.07
1.3656530380249023,-0.04,-0.02,-0.06,0.07
1.3703908920288086,-0.05,-0.01,-0.05,0.07
1.380465030670166,-0.05,-0.03,-0.04,0.07
1.3903789520263672,-0.04,-0.02,-0.05,0.06
1.4007458686828613,-0.03,-0.02,-0.05,0.06
1.410247802734375,-0.03,-0.03,-0.05,0.06
1.4236350059509277,-0.04,-0.03,-0.05,0.07
1.4304399490356445,-0.01,-0.02,-0.05,0.05
1.465404987335205,0.0,0.0,-0.04,0.04
1.4657819271087646,0.01,0.0,-0.05,0.05
1.466181993484497,0.03,0.0,-0.06,0.06
1.4707870483398438,0.04,0.0,-0.05,0.06
1.479984998703003,0.06,0.0,-0.06,0.08
1.4900469779968262,0.06,0.01,-0.06,0.08
1.499758005142212,0.06,0.01,-0.05,0.07
1.5097479820251465,0.04,0.0,-0.06,0.07
1.5488080978393555,0.03,0.0,-0.07,0.07
1.5491280555725098,0.02,0.0,-0.07,0.07
1.5498390197753906,0.01,-0.01,-0.06,0.06
1.5501508712768555,-0.02,-0.01,-0.06,0.06
1.5595049858093262,-0.03,-0.02,-0.05,0.06
1.5690388679504395,-0.03,-0.02,-0.05,0.06
1.5792961120605469,-0.04,-0.02,-0.06,0.07
1.5892977714538574,-0.05,-0.02,-0.05,0.07
1.5990679264068604,-0.05,-0.02,-0.05,0.07
1.6092729568481445,-0.04,-0.03,-0.06,0.07
1.6483550071716309,-0.04,-0.03,-0.06,0.07
1.649055004119873,-0.04,-0.02,-0.06,0.07
1.6494550704956055,-0.02,-0.02,-0.05,0.05
1.6498098373413086,0.0,-0.01,-0.06,0.06
1.658815860748291,0.01,0.01,-0.07,0.07
1.6686429977416992,0.03,0.0,-0.05,0.05
1.678581953048706,0.04,0.0,-0.05,0.06
1.6885859966278076,0.05,0.01,-0.04,0.06
1.6986029148101807,0.06,0.0,-0.05,0.07
1.7084770202636719,0.05,0.0,-0.05,0.07
1.7480120658874512,0.05,0.0,-0.06,0.07
1.7487168312072754,0.03,0.0,-0.07,0.07
1.7491378784179688,0.02,-0.01,-0.06,0.06
1.7495028972625732,0.01,-0.01,-0.07,0.07
1.758462905883789,0.0,-0.01,-0.05,0.05
1.768150806427002,-0.02,-0.02,-0.06,0.06
1.7780869007110596,-0.03,-0.01,-0.06,0.06
1.7878499031066895,-0.03,-0.02,-0.06,0.06
1.797968864440918,-0.05,-0.02,-0.05,0.07
1.8080520629882812,-0.05,-0.03,-0.05,0.07
1.8476979732513428,-0.04,-0.02,-0.05,0.06
1.848315954208374,-0.03,-0.02,-0.05,0.06
1.848578929901123,-0.02,-0.02,-0.05,0.05
1.8488519191741943,-0.02,-0.02,-0.06,0.06
1.8574490547180176,0.01,-0.01,-0.04,0.04
1.8678297996520996,0.02,-0.01,-0.05,0.05
1.8777379989624023,0.03,0.0,-0.05,0.05
1.8874130249023438,0.05,0.01,-0.05,0.07
1.897258996963501,0.05,0.01,-0.05,0.07
1.9070720672607422,0.05,0.01,-0.05,0.07
1.920623779296875,0.05,-0.01,-0.05,0.07
1.9487829208374023,0.04,0.0,-0.06,0.07
1.9491000175476074,0.03,0.0,-0.05,0.05
1.9494309425354004,0.02,-0.01,-0.06,0.06
1.9572358131408691,0.01,-0.01,-0.06,0.06
1.9668641090393066,-0.01,-0.01,-0.05,0.05
1.976759910583496,-0.03,-0.01,-0.05,0.05
1.9868531227111816,-0.04,-0.02,-0.05,0.06
1.9967989921569824,-0.04,-0.03,-0.06,0.07
2.0065441131591797,-0.05,-0.02,-0.06,0.08
2.0200159549713135,-0.05,-0.03,-0.06,0.08
2.049941062927246,-0.03,-0.02,-0.06,0.06
2.050297975540161,-0.02,-0.02,-0.06,0.06
2.0506091117858887,-0.01,-0.02,-0.05,0.05
2.0561599731445312,0.0,-0.02,-0.05,0.05
2.0662388801574707,0.01,-0.01,-0.05,0.05
2.076353073120117,0.02,0.0,-0.06,0.06
2.0861918926239014,0.03,0.01,-0.06,0.06
2.096235990524292,0.04,0.0,-0.05,0.06
2.1059927940368652,0.04,0.0,-0.06,0.07
2.11967396736145,0.03,0.0,-0.05,0.05
2.1499037742614746,0.04,-0.01,-0.06,0.07
2.150209903717041,0.04,-0.01,-0.05,0.06
2.150507926940918,0.01,-0.01,-0.06,0.06
2.1560940742492676,0.02,-0.02,-0.05,0.05
2.1658987998962402,0.01,0.0,-0.06,0.06
2.175434112548828,-0.01,-0.02,-0.06,0.06
2.185590982437134,-0.03,-0.02,-0.05,0.06
2.195589065551758,-0.03,-0.01,-0.07,0.07
2.2061848640441895,-0.04,-0.02,-0.06,0.07
2.218620777130127,-0.04,-0.02,-0.05,0.06
2.249545097351074,-0.04,-0.02,-0.05,0.06
2.249814987182617,-0.03,-0.02,-0.05,0.06
2.2500739097595215,-0.03,-0.03,-0.05,0.06
2.2549948692321777,-0.01,-0.02,-0.05,0.05
2.265181064605713,0.0,-0.01,-0.06,0.06
2.2749290466308594,0.01,-0.01,-0.06,0.06
2.285033941268921,0.03,0.0,-0.06,0.06
2.2950239181518555,0.04,0.0,-0.05,0.06
2.3048439025878906,0.04,-0.01,-0.05,0.06
2.3182640075683594,0.04,-0.01,-0.05,0.06
2.351469039916992,0.04,-0.01,-0.06,0.07
2.3518028259277344,0.04,0.0,-0.05,0.06
2.352097988128662,0.03,0.0,-0.06,0.06
2.354443073272705,0.02,-0.01,-0.05,0.05
2.3645668029785156,0.01,-0.01,-0.06,0.06
2.3742990493774414,0.0,0.0,-0.06,0.06
2.3843069076538086,-0.03,-0.01,-0.06,0.06
2.394357919692993,-0.04,-0.02,-0.06,0.07
2.404304027557373,-0.05,-0.02,-0.05,0.07
2.4166409969329834,-0.05,-0.02,-0.05,0.07
2.4518089294433594,-0.04,-0.02,-0.05,0.06
2.452104091644287,-0.03,-0.02,-0.05,0.06
2.4523239135742188,-0.03,-0.02,-0.05,0.06
2.4536728858947754,-0.01,-0.02,-0.05,0.05
2.464324951171875,0.0,-0.02,-0.04,0.04
2.4737091064453125,0.01,-0.01,-0.05,0.05
2.483668804168701,0.03,-0.01,-0.05,0.05
2.493804931640625,0.03,0.0,-0.06,0.06
2.5036520957946777,0.04,0.0,-0.05,0.06
2.5163278579711914,0.03,0.01,-0.06,0.06
2.552125930786133,0.04,0.0,-0.04,0.05
2.552422046661377,0.04,0.0,-0.05,0.06
2.5527069568634033,0.03,0.0,-0.05,0.05
2.5532188415527344,0.02,0.0,-0.07,0.07
2.56327486038208,0.01,-0.01,-0.05,0.05
2.5737099647521973,0.0,0.0,-0.06,0.06
2.5832560062408447,-0.02,-0.01,-0.06,0.06
2.592909812927246,-0.02,-0.02,-0.06,0.06
2.6031219959259033,-0.03,-0.03,-0.04,0.05
2.6157398223876953,-0.04,-0.02,-0.05,0.06
2.6515579223632812,-0.04,-0.02,-0.05,0.06
2.651869773864746,-0.03,-0.02,-0.06,0.06
2.652153968811035,-0.02,-0.02,-0.06,0.06
2.652453899383545,-0.02,-0.02,-0.06,0.06
2.6627519130706787,-0.01,-0.02,-0.05,0.05
2.672513008117676,0.0,-0.01,-0.05,0.05
2.6825850009918213,0.01,0.0,-0.05,0.05
2.6923089027404785,0.02,0.0,-0.06,0.06
2.702476978302002,0.03,-0.01,-0.06,0.06
2.714996814727783,0.03,0.0,-0.05,0.05
2.722343921661377,0.04,0.0,-0.06,0.07
2.7510647773742676,0.05,0.0,-0.05,0.07
2.7513561248779297,0.04,0.0,-0.05,0.06
2.7521469593048096,0.03,-0.01,-0.06,0.06
2.761899948120117,0.02,-0.01,-0.06,0.06
2.7719459533691406,0.01,-0.01,-0.05,0.05
2.781986951828003,0.0,-0.01,-0.07,0.07
2.791731834411621,-0.02,-0.01,-0.06,0.06
2.8019747734069824,-0.03,-0.02,-0.05,0.06
2.814393997192383,-0.04,-0.02,-0.05,0.06
2.8215770721435547,-0.04,-0.02,-0.05,0.06
2.851931095123291,-0.04,-0.01,-0.06,0.07
2.8524539470672607,-0.03,-0.02,-0.06,0.06
2.8527450561523438,-0.04,-0.02,-0.05,0.06
2.8617348670959473,-0.03,-0.01,-0.05,0.05
2.8712968826293945,-0.02,-0.02,-0.05,0.05
2.8815040588378906,0.0,-0.01,-0.06,0.06
2.8913300037384033,0.02,-0.01,-0.06,0.06
2.9012680053710938,0.04,-0.01,-0.05,0.06
2.913757801055908,0.04,0.0,-0.05,0.06
2.9211409091949463,0.05,0.0,-0.06,0.07
2.951892852783203,0.05,0.0,-0.05,0.07
2.952131986618042,0.05,0.0,-0.05,0.07
2.952427864074707,0.04,0.0,-0.06,0.07
2.961091995239258,0.03,0.0,-0.06,0.06
2.9706499576568604,0.01,0.0,-0.06,0.06
2.9808268547058105,-0.01,-0.01,-0.06,0.06
2.9910809993743896,-0.02,-0.01,-0.06,0.06
3.000654935836792,-0.03,-0.01,-0.06,0.06
3.0133938789367676,-0.04,-0.02,-0.05,0.06
3.0205299854278564,-0.05,-0.02,-0.05,0.07
3.0527780055999756,-0.04,-0.02,-0.06,0.07
3.053122043609619,-0.03,-0.02,-0.04,0.05
3.05344295501709,-0.04,-0.03,-0.06,0.07
3.0602707862854004,-0.02,-0.02,-0.05,0.05
3.0701239109039307,-0.02,-0.02,-0.04,0.04
3.0801119804382324,0.0,-0.02,-0.05,0.05
3.090066909790039,0.01,-0.01,-0.06,0.06
3.1000571250915527,0.02,-0.01,-0.04,0.04
3.1122488975524902,0.04,0.0,-0.06,0.07
3.1199488639831543,0.04,0.0,-0.05,0.06
3.153533935546875,0.05,0.0,-0.06,0.07
3.153784990310669,0.04,0.0,-0.06,0.07
3.1540608406066895,0.03,0.0,-0.04,0.05
3.159621000289917,0.02,0.0,-0.05,0.05
3.169588088989258,0.02,0.0,-0.05,0.05
3.1794819831848145,0.02,0.0,-0.05,0.05
3.1894679069519043,-0.01,0.0,-0.07,0.07
3.1994409561157227,-0.02,-0.01,-0.06,0.06
3.210880994796753,-0.02,-0.01,-0.06,0.06
3.2198610305786133,-0.03,-0.01,-0.06,0.06
3.2529568672180176,-0.03,-0.02,-0.06,0.06
3.2531979084014893,-0.03,-0.02,-0.06,0.06
3.2534728050231934,-0.04,-0.02,-0.06,0.07
3.2587809562683105,-0.02,-0.03,-0.06,0.06
3.268878936767578,-0.02,-0.03,-0.05,0.06
3.278808116912842,-0.02,-0.02,-0.05,0.05
3.2888131141662598,0.0,-0.01,-0.05,0.05
3.298865795135498,0.01,0.0,-0.05,0.05
3.3108129501342773,0.02,0.0,-0.05,0.05
3.318830966949463,0.02,0.0,-0.04,0.04
3.3546249866485596,0.04,0.0,-0.06,0.07
3.354930877685547,0.03,0.01,-0.05,0.05
3.3551278114318848,0.03,0.01,-0.05,0.05
3.358799934387207,0.04,0.0,-0.06,0.07
3.368420124053955,0.04,0.0,-0.06,0.07
3.3780670166015625,0.03,0.0,-0.06,0.06
3.3882429599761963,0.01,-0.01,-0.06,0.06
3.3981969356536865,0.0,-0.02,-0.06,0.06
3.435934066772461,-0.01,-0.01,-0.05,0.05
3.4362049102783203,-0.02,-0.01,-0.06,0.06
3.4364590644836426,-0.03,-0.02,-0.06,0.06
3.437769889831543,-0.04,-0.02,-0.05,0.06
3.4477379322052,-0.04,-0.02,-0.05,0.06
3.457653045654297,-0.04,-0.02,-0.06,0.07
3.4677438735961914,-0.04,-0.03,-0.05,0.07
3.477494955062866,-0.03,-0.02,-0.05,0.06
3.487632989883423,-0.01,-0.02,-0.05,0.05
3.4976110458374023,0.0,-0.02,-0.06,0.06
3.535888910293579,0.02,-0.02,-0.05,0.05
3.536151885986328,0.03,0.0,-0.05,0.05
3.5363879203796387,0.04,0.0,-0.05,0.06
3.5373268127441406,0.05,0.01,-0.04,0.06
3.547186851501465,0.04,0.0,-0.04,0.05
3.557116985321045,0.04,0.0,-0.05,0.06
3.5672030448913574,0.03,-0.01,-0.06,0.06
3.5768980979919434,0.02,-0.01,-0.06,0.06
3.586960792541504,0.02,-0.01,-0.06,0.06
3.597321033477783,0.0,-0.01,-0.06,0.06
3.6372458934783936,-0.01,0.0,-0.06,0.06
3.637692928314209,-0.03,-0.01,-0.06,0.06
3.637962818145752,-0.04,-0.01,-0.04,0.05
3.638199806213379,-0.04,-0.01,-0.06,0.07
3.646735906600952,-0.04,-0.02,-0.06,0.07
3.6565780639648438,-0.04,-0.02,-0.05,0.06
3.666555881500244,-0.03,-0.02,-0.06,0.06
3.676352024078369,-0.02,-0.03,-0.05,0.06
3.686479091644287,-0.01,-0.03,-0.04,0.05
3.6962900161743164,0.0,-0.02,-0.05,0.05
3.709146022796631,0.01,-0.01,-0.04,0.04
3.73887300491333,0.03,-0.01,-0.06,0.06
3.739163875579834,0.03,0.0,-0.05,0.05
3.739435911178589,0.04,0.0,-0.06,0.07
3.7459769248962402,0.04,0.01,-0.04,0.05
3.756002902984619,0.03,0.0,-0.06,0.06
3.7659521102905273,0.04,0.0,-0.04,0.05
3.7767391204833984,0.04,0.0,-0.06,0.07
3.7857449054718018,0.02,0.0,-0.06,0.06
3.7956700325012207,0.01,0.0,-0.05,0.05
3.8082470893859863,0.0,0.0,-0.05,0.05
3.8383378982543945,-0.02,-0.01,-0.06,0.06
3.838599920272827,-0.03,-0.02,-0.06,0.06
3.838862895965576,-0.04,-0.02,-0.07,0.08
3.845453977584839,-0.05,-0.03,-0.05,0.07
3.8553199768066406,-0.04,-0.03,-0.05,0.07
3.8652899265289307,-0.04,-0.03,-0.06,0.07
3.8752098083496094,-0.03,-0.03,-0.06,0.07
3.8857839107513428,-0.01,-0.02,-0.05,0.05
3.8950889110565186,0.0,-0.02,-0.06,0.06
3.9071860313415527,0.0,-0.01,-0.06,0.06
3.9387729167938232,0.01,-0.01,-0.04,0.04
3.9390759468078613,0.02,0.0,-0.05,0.05
3.93928599357605,0.02,0.0,-0.05,0.05
3.944643974304199,0.03,0.0,-0.06,0.06
3.9547338485717773,0.04,0.0,-0.06,0.07
3.964859962463379,0.05,0.01,-0.07,0.08
3.974674940109253,0.04,0.0,-0.05,0.06
3.984640121459961,0.02,0.0,-0.05,0.05
3.9944779872894287,0.02,-0.01,-0.06,0.06
4.0063629150390625,0.01,-0.01,-0.06,0.06
4.038463115692139,-0.01,-0.01,-0.06,0.06
4.038724899291992,-0.02,-0.02,-0.06,0.06
4.038945913314819,-0.03,-0.02,-0.06,0.06
4.0440449714660645,-0.04,-0.02,-0.05,0.06
4.054228782653809,-0.05,-0.02,-0.06,0.08
4.064117908477783,-0.04,-0.02,-0.06,0.07
4.073959827423096,-0.04,-0.01,-0.06,0.07
4.084043025970459,-0.03,-0.01,-0.05,0.05
4.094417095184326,-0.02,-0.02,-0.06,0.06
4.1066648960113525,-0.01,-0.01,-0.06,0.06
4.139989852905273,0.0,-0.01,-0.04,0.04
4.140293121337891,0.01,0.0,-0.05,0.05
4.140556812286377,0.03,0.0,-0.06,0.06
4.144335985183716,0.04,0.01,-0.04,0.05
4.153618812561035,0.04,0.01,-0.06,0.07
4.1634299755096436,0.04,0.0,-0.05,0.06
4.173635005950928,0.03,0.0,-0.05,0.05
4.183388948440552,0.04,-0.01,-0.05,0.06
4.193497896194458,0.03,-0.02,-0.05,0.06
4.2054619789123535,0.02,-0.02,-0.06,0.06
4.2413458824157715,0.0,-0.01,-0.06,0.06
4.241576910018921,-0.02,-0.01,-0.06,0.06
4.241860866546631,-0.03,-0.02,-0.05,0.06
4.242764949798584,-0.05,-0.02,-0.05,0.07
4.252913951873779,-0.05,-0.01,-0.07,0.08
4.262778997421265,-0.05,-0.02,-0.07,0.08
4.272830963134766,-0.05,-0.01,-0.05,0.07
4.282785892486572,-0.05,-0.02,-0.05,0.07
4.293080806732178,-0.04,-0.02,-0.05,0.06
4.304611921310425,-0.02,-0.02,-0.05,0.05
4.342209815979004,0.0,-0.01,-0.05,0.05
4.342706918716431,0.02,-0.01,-0.06,0.06
4.342959880828857,0.04,-0.01,-0.05,0.06
4.343226909637451,0.04,0.0,-0.04,0.05
4.352430820465088,0.05,0.0,-0.05,0.07
4.362276077270508,0.06,0.0,-0.06,0.08
4.3722569942474365,0.05,0.0,-0.06,0.07
4.382227897644043,0.04,0.0,-0.06,0.07
4.392161846160889,0.03,0.0,-0.06,0.06
4.404364109039307,0.02,0.0,-0.04,0.04
4.441280841827393,0.0,0.0,-0.07,0.07
4.441543102264404,-0.01,-0.01,-0.07,0.07
4.441991806030273,-0.03,-0.01,-0.07,0.07
4.4422688484191895,-0.04,-0.02,-0.06,0.07
4.451941013336182,-0.05,-0.02,-0.06,0.08
4.4617600440979,-0.06,-0.02,-0.05,0.08
4.471713066101074,-0.05,-0.02,-0.06,0.08
4.481456995010376,-0.04,-0.01,-0.05,0.06
4.491533994674683,-0.03,-0.01,-0.06,0.06
4.5033278465271,-0.03,-0.02,-0.06,0.06
4.540679931640625,-0.01,-0.03,-0.06,0.06
4.54099178314209,0.0,-0.02,-0.05,0.05
4.541502952575684,0.02,-0.01,-0.06,0.06
4.541765928268433,0.04,-0.01,-0.05,0.06
4.551046848297119,0.05,-0.01,-0.07,0.08
4.561139106750488,0.06,0.0,-0.05,0.07
4.571494102478027,0.05,0.01,-0.07,0.08
4.5807859897613525,0.05,0.01,-0.05,0.07
4.590827941894531,0.03,0.01,-0.06,0.06
4.602694988250732,0.03,0.01,-0.06,0.06
4.611133098602295,0.01,0.01,-0.06,0.06
4.638761043548584,-0.01,0.0,-0.06,0.06
4.639046907424927,-0.02,-0.01,-0.07,0.07
4.640499114990234,-0.03,-0.01,-0.06,0.06
4.650502920150757,-0.04,-0.01,-0.06,0.07
4.660310983657837,-0.04,-0.02,-0.07,0.08
4.670773029327393,-0.04,-0.03,-0.06,0.07
4.6801769733428955,-0.04,-0.02,-0.06,0.07
4.6902008056640625,-0.04,-0.02,-0.05,0.06
4.702225923538208,-0.02,-0.03,-0.05,0.06
4.710226058959961,-0.01,-0.02,-0.05,0.05
4.740725994110107,-0.01,-0.01,-0.04,0.04
4.740983009338379,0.02,-0.01,-0.06,0.06
4.741191864013672,0.03,-0.01,-0.06,0.06
4.74990701675415,0.03,0.0,-0.05,0.05
4.7598490715026855,0.04,0.01,-0.05,0.06
4.769985914230347,0.05,0.01,-0.06,0.07
4.779668807983398,0.04,0.01,-0.05,0.06
4.789698123931885,0.03,0.01,-0.06,0.06
4.801541805267334,0.03,0.0,-0.05,0.05
4.809569835662842,0.02,0.0,-0.05,0.05
4.841295957565308,0.0,0.0,-0.04,0.04
4.8415679931640625,-0.01,-0.01,-0.05,0.05
4.841814041137695,-0.02,-0.01,-0.06,0.06
4.849329948425293,-0.03,-0.02,-0.05,0.06
4.859308958053589,-0.04,-0.02,-0.07,0.08
4.86929988861084,-0.05,-0.02,-0.05,0.07
4.879430770874023,-0.05,-0.03,-0.05,0.07
4.889470100402832,-0.05,-0.03,-0.07,0.09
4.900994777679443,-0.04,-0.03,-0.06,0.07
4.909071922302246,-0.03,-0.02,-0.06,0.06
4.9407639503479,0.0,-0.01,-0.05,0.05
4.940973997116089,0.01,-0.01,-0.05,0.05
4.941238880157471,0.02,0.0,-0.04,0.04
4.948714971542358,0.03,0.01,-0.05,0.05
4.958626985549927,0.04,0.01,-0.06,0.07
4.968612909317017,0.04,0.01,-0.04,0.05
4.978540897369385,0.04,0.01,-0.05,0.06
4.988600969314575,0.04,0.0,-0.06,0.07
5.000239849090576,0.04,0.0,-0.05,0.06
5.008452892303467,0.04,0.0,-0.06,0.07
5.042119026184082,0.02,0.0,-0.05,0.05
5.042430877685547,0.0,-0.02,-0.07,0.07
5.042717933654785,-0.01,-0.01,-0.06,0.06
5.048120021820068,-0.02,-0.02,-0.06,0.06
5.058049917221069,-0.03,-0.02,-0.06,0.06
5.068019866943359,-0.05,-0.02,-0.05,0.07
5.07787299156189,-0.05,-0.02,-0.05,0.07
5.088269948959351,-0.06,-0.01,-0.06,0.08
5.0997889041900635,-0.04,-0.02,-0.04,0.06
5.107810974121094,-0.03,-0.02,-0.05,0.06
5.142395973205566,-0.03,-0.02,-0.06,0.06
5.142709970474243,-0.01,-0.01,-0.05,0.05
5.142974853515625,0.01,-0.01,-0.04,0.04
5.147317886352539,0.01,-0.01,-0.06,0.06
5.1574859619140625,0.02,0.0,-0.05,0.05
5.1673359870910645,0.04,0.0,-0.05,0.06
5.1773247718811035,0.05,0.01,-0.05,0.07
5.187640905380249,0.06,0.0,-0.05,0.07
5.198828935623169,0.05,0.0,-0.05,0.07
5.207680940628052,0.04,0.0,-0.05,0.06
